kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,jumlah_penduduk_miskin,persen_penduduk_miskin,indeks_p1,indeks_p2,garis_kemiskinan
64,Prov. Kalimantan Timur,6408,Kab. Nunukan,2008,19700,14.96,3.49,1.04,198096
64,Prov. Kalimantan Timur,6408,Kab. Nunukan,2009,18800,13.47,2.73,0.81,211809
64,Prov. Kalimantan Timur,6408,Kab. Nunukan,2010,17700,12.45,2.17,0.57,229008
64,Prov. Kalimantan Timur,6409,Kab. Penajam Paser Utara,2007,21400,17.59,2.92,0.82,180452
64,Prov. Kalimantan Timur,6409,Kab. Penajam Paser Utara,2008,16100,12.99,3.1,0.97,225972
64,Prov. Kalimantan Timur,6409,Kab. Penajam Paser Utara,2009,14300,11.38,1.8,0.44,234325
64,Prov. Kalimantan Timur,6409,Kab. Penajam Paser Utara,2010,15000,10.46,1.98,0.63,261187
64,Prov. Kalimantan Timur,6410,Kab. Tana Tidung,2009,2000,15.42,2.47,0.61,217458
64,Prov. Kalimantan Timur,6410,Kab. Tana Tidung,2010,2100,13.89,2.38,0.6,242386
64,Prov. Kalimantan Timur,6471,Kota Balikpapan,2007,18300,3.74,0.39,0.09,226599
64,Prov. Kalimantan Timur,6471,Kota Balikpapan,2008,17600,3.49,0.7,0.23,251490
64,Prov. Kalimantan Timur,6471,Kota Balikpapan,2009,18400,3.58,0.53,0.13,281245
64,Prov. Kalimantan Timur,6471,Kota Balikpapan,2010,22900,4.07,0.75,0.25,313485
64,Prov. Kalimantan Timur,6472,Kota Samarinda,2007,38200,6.6,1.07,0.27,218940
64,Prov. Kalimantan Timur,6472,Kota Samarinda,2008,27700,4.67,0.94,0.28,249006
64,Prov. Kalimantan Timur,6472,Kota Samarinda,2009,29000,4.84,0.57,0.12,306730
64,Prov. Kalimantan Timur,6472,Kota Samarinda,2010,38000,5.21,0.82,0.21,337162
64,Prov. Kalimantan Timur,6473,Kota Tarakan,2007,16300,9.54,1.35,0.35,228142
64,Prov. Kalimantan Timur,6473,Kota Tarakan,2008,19900,10.99,1.91,0.47,296000
64,Prov. Kalimantan Timur,6473,Kota Tarakan,2009,18400,9.65,1.23,0.24,300459
64,Prov. Kalimantan Timur,6473,Kota Tarakan,2010,19900,10.23,1.9,0.49,324856
64,Prov. Kalimantan Timur,6474,Kota Bontang,2007,9800,7.87,1.33,0.33,215107
64,Prov. Kalimantan Timur,6474,Kota Bontang,2008,9500,7.26,1.44,0.45,240748
64,Prov. Kalimantan Timur,6474,Kota Bontang,2009,9000,6.66,1.13,0.26,285402
64,Prov. Kalimantan Timur,6474,Kota Bontang,2010,9400,6.67,0.88,0.2,313718
71,Prov. Sulawesi Utara,7101,Kab. Bolaang Mongondow,2007,39600,13.2,2,0.52,148009
71,Prov. Sulawesi Utara,7101,Kab. Bolaang Mongondow,2008,32500,10.64,1.9,0.51,164398
71,Prov. Sulawesi Utara,7101,Kab. Bolaang Mongondow,2009,31600,10.16,1.49,0.37,206029
71,Prov. Sulawesi Utara,7101,Kab. Bolaang Mongondow,2010,20800,9.7,1.28,0.23,225705
71,Prov. Sulawesi Utara,7102,Kab. Minahasa,2007,30500,10.31,1.5,0.35,160732
71,Prov. Sulawesi Utara,7102,Kab. Minahasa,2008,27100,9,1.74,0.54,163527
71,Prov. Sulawesi Utara,7102,Kab. Minahasa,2009,25700,8.47,1.45,0.48,185723
71,Prov. Sulawesi Utara,7102,Kab. Minahasa,2010,27900,8.99,1.53,0.5,203460
71,Prov. Sulawesi Utara,7103,Kab. Kepulauan Sangihe,2007,23200,17.7,2.92,0.77,152482
71,Prov. Sulawesi Utara,7103,Kab. Kepulauan Sangihe,2008,18400,14.01,2.45,0.71,168309
71,Prov. Sulawesi Utara,7103,Kab. Kepulauan Sangihe,2009,17400,13.23,2.3,0.64,173929
71,Prov. Sulawesi Utara,7103,Kab. Kepulauan Sangihe,2010,16700,13.21,2.27,0.59,190539
71,Prov. Sulawesi Utara,7104,Kab. Kepulauan Talaud,2007,11900,15.77,2.67,0.7,143102
71,Prov. Sulawesi Utara,7104,Kab. Kepulauan Talaud,2008,9700,12.9,3.17,1.01,158347
71,Prov. Sulawesi Utara,7104,Kab. Kepulauan Talaud,2009,9200,12.16,2.04,0.54,182194
71,Prov. Sulawesi Utara,7104,Kab. Kepulauan Talaud,2010,9500,11.37,1.96,0.57,199594
71,Prov. Sulawesi Utara,7105,Kab. Minahasa Selatan,2007,24900,13.61,2.13,0.51,181500
71,Prov. Sulawesi Utara,7105,Kab. Minahasa Selatan,2008,21400,11.66,2.96,0.86,206890
71,Prov. Sulawesi Utara,7105,Kab. Minahasa Selatan,2009,20500,11.13,0.95,0.15,210706
71,Prov. Sulawesi Utara,7105,Kab. Minahasa Selatan,2010,21000,10.74,1.56,0.35,230829
71,Prov. Sulawesi Utara,7106,Kab. Minahasa Utara,2007,17500,10.14,1.79,0.51,165803
71,Prov. Sulawesi Utara,7106,Kab. Minahasa Utara,2008,14700,8.35,1.37,0.38,167806
71,Prov. Sulawesi Utara,7106,Kab. Minahasa Utara,2009,14200,7.98,1.11,0.31,207593
71,Prov. Sulawesi Utara,7106,Kab. Minahasa Utara,2010,15800,8.38,1.05,0.2,227418
71,Prov. Sulawesi Utara,7107,Kab. Bolaang Mongondow Utara,2007,10400,13.03,1.5,0.27,135433
71,Prov. Sulawesi Utara,7107,Kab. Bolaang Mongondow Utara,2008,8400,10.44,2.21,0.61,155068
71,Prov. Sulawesi Utara,7107,Kab. Bolaang Mongondow Utara,2009,8100,9.93,1.29,0.26,167549
71,Prov. Sulawesi Utara,7107,Kab. Bolaang Mongondow Utara,2010,7200,10.23,1.75,0.48,183550
71,Prov. Sulawesi Utara,7108,Kab. Siau Tagulandang Biaro,2007,9900,16.14,2.48,0.67,158410
71,Prov. Sulawesi Utara,7108,Kab. Siau Tagulandang Biaro,2008,7900,12.68,1.8,0.45,173926
71,Prov. Sulawesi Utara,7108,Kab. Siau Tagulandang Biaro,2009,7600,12.11,1.78,0.39,200972
71,Prov. Sulawesi Utara,7108,Kab. Siau Tagulandang Biaro,2010,7500,11.79,1.76,0.38,220165
71,Prov. Sulawesi Utara,7109,Kab. Minahasa Tenggara,2007,21000,22.21,3.61,0.88,172393
71,Prov. Sulawesi Utara,7109,Kab. Minahasa Tenggara,2008,17500,18.3,4.18,1.21,191315
71,Prov. Sulawesi Utara,7109,Kab. Minahasa Tenggara,2009,16900,17.49,2.64,0.61,220945
71,Prov. Sulawesi Utara,7109,Kab. Minahasa Tenggara,2010,17700,17.64,2.83,0.71,242046
71,Prov. Sulawesi Utara,7110,Kab. Bolaang Mongondow Selatan,2010,10700,18.81,4.2,1.46,224020
71,Prov. Sulawesi Utara,7111,Kab. Bolaang Mongondow Timur,2010,5000,7.81,1.03,0.23,223074
71,Prov. Sulawesi Utara,7171,Kota Manado,2007,23000,5.43,0.98,0.29,189167
71,Prov. Sulawesi Utara,7171,Kota Manado,2008,28500,6.59,1.15,0.29,196092
71,Prov. Sulawesi Utara,7171,Kota Manado,2009,27800,6.32,0.84,0.18,226206
71,Prov. Sulawesi Utara,7171,Kota Manado,2010,25100,6.15,0.88,0.2,247809
71,Prov. Sulawesi Utara,7172,Kota Bitung,2007,19400,11.14,1.98,0.49,190776
71,Prov. Sulawesi Utara,7172,Kota Bitung,2008,16800,9.33,2.15,0.6,211753
71,Prov. Sulawesi Utara,7172,Kota Bitung,2009,16300,8.93,0.88,0.14,248786
71,Prov. Sulawesi Utara,7172,Kota Bitung,2010,18000,9.52,1.81,0.58,272545
71,Prov. Sulawesi Utara,7173,Kota Tomohon,2007,7000,8.65,1.18,0.24,195438
71,Prov. Sulawesi Utara,7173,Kota Tomohon,2008,6300,7.53,1.57,0.42,201975
71,Prov. Sulawesi Utara,7173,Kota Tomohon,2009,6100,7.19,0.84,0.16,242577
71,Prov. Sulawesi Utara,7173,Kota Tomohon,2010,6800,7.39,1,0.25,265743
71,Prov. Sulawesi Utara,7174,Kota Kotamobagu,2007,11800,10.02,1.29,0.24,158122
71,Prov. Sulawesi Utara,7174,Kota Kotamobagu,2008,9000,7.6,1.33,0.31,167618
71,Prov. Sulawesi Utara,7174,Kota Kotamobagu,2009,8600,7.16,1.38,0.37,202539
71,Prov. Sulawesi Utara,7174,Kota Kotamobagu,2010,8100,7.57,0.91,0.16,221882
72,Prov. Sulawesi Tengah,7201,Kab. Banggai Kepulauan,2007,44400,27.92,5.3,1.48,142621
72,Prov. Sulawesi Tengah,7201,Kab. Banggai Kepulauan,2008,40100,24.66,5.01,1.45,177909
72,Prov. Sulawesi Tengah,7201,Kab. Banggai Kepulauan,2009,36100,21.99,4.48,1.42,182783
72,Prov. Sulawesi Tengah,7201,Kab. Banggai Kepulauan,2010,33500,19.47,3.02,0.64,200360
72,Prov. Sulawesi Tengah,7202,Kab. Banggai,2007,52900,17.28,2.82,0.75,160117
72,Prov. Sulawesi Tengah,7202,Kab. Banggai,2008,51500,16.7,2.86,0.69,185738
72,Prov. Sulawesi Tengah,7202,Kab. Banggai,2009,45300,14.6,2.68,0.8,207199
72,Prov. Sulawesi Tengah,7202,Kab. Banggai,2010,39200,12.06,2.46,0.77,227124
72,Prov. Sulawesi Tengah,7203,Kab. Morowali,2007,51100,28.27,4.39,0.98,166794
72,Prov. Sulawesi Tengah,7203,Kab. Morowali,2008,46600,25.1,7.54,2.88,178115
72,Prov. Sulawesi Tengah,7203,Kab. Morowali,2009,42300,22.53,4.9,1.56,226762
72,Prov. Sulawesi Tengah,7203,Kab. Morowali,2010,41900,20.27,3.82,1.02,248568
72,Prov. Sulawesi Tengah,7204,Kab. Poso,2007,44000,28.02,5.24,1.36,191006
72,Prov. Sulawesi Tengah,7204,Kab. Poso,2008,43400,25.75,7.14,2.44,211960
72,Prov. Sulawesi Tengah,7204,Kab. Poso,2009,41600,23.29,4.69,1.4,239875
72,Prov. Sulawesi Tengah,7204,Kab. Poso,2010,45300,21.42,4.15,1.31,262942
72,Prov. Sulawesi Tengah,7205,Kab. Donggala,2007,114400,23.59,3.79,0.96,139281
72,Prov. Sulawesi Tengah,7205,Kab. Donggala,2008,103500,21.01,5,1.52,161079
72,Prov. Sulawesi Tengah,7205,Kab. Donggala,2009,94300,18.91,3.66,1.17,173004
72,Prov. Sulawesi Tengah,7205,Kab. Donggala,2010,53900,19.42,4.26,1.5,189640
72,Prov. Sulawesi Tengah,7206,Kab. Tolitoli,2007,45200,22.18,3.68,1,149045
72,Prov. Sulawesi Tengah,7206,Kab. Tolitoli,2008,40800,19.69,4.48,1.38,161407
72,Prov. Sulawesi Tengah,7206,Kab. Tolitoli,2009,37400,17.83,3.05,0.84,173876
72,Prov. Sulawesi Tengah,7206,Kab. Tolitoli,2010,34200,16.16,2.19,0.51,190596
72,Prov. Sulawesi Tengah,7207,Kab. Buol,2007,30500,25.5,5.28,1.54,140732
72,Prov. Sulawesi Tengah,7207,Kab. Buol,2008,28300,23.11,4.36,1.15,156692
72,Prov. Sulawesi Tengah,7207,Kab. Buol,2009,35700,20.68,3.17,0.78,186798
72,Prov. Sulawesi Tengah,7207,Kab. Buol,2010,24800,18.67,3.01,0.8,204761
72,Prov. Sulawesi Tengah,7208,Kab. Parigi Moutong,2007,90100,23.69,4.35,1.17,153336
72,Prov. Sulawesi Tengah,7208,Kab. Parigi Moutong,2008,84500,21.73,5.07,1.53,166570
72,Prov. Sulawesi Tengah,7208,Kab. Parigi Moutong,2009,77900,19.72,3.45,1.01,211586
72,Prov. Sulawesi Tengah,7208,Kab. Parigi Moutong,2010,83400,20.11,3.58,0.9,231933
72,Prov. Sulawesi Tengah,7209,Kab. Tojo Unauna,2007,54000,30.22,5.15,1.27,171532
72,Prov. Sulawesi Tengah,7209,Kab. Tojo Unauna,2008,53800,28.48,8.13,2.75,201786
72,Prov. Sulawesi Tengah,7209,Kab. Tojo Unauna,2009,52300,26.23,3.78,0.88,234677
72,Prov. Sulawesi Tengah,7209,Kab. Tojo Unauna,2010,33200,24.06,4.51,1.21,257244
72,Prov. Sulawesi Tengah,7210,Kab. Sigi,2010,32500,15.09,3.15,1.12,192044
72,Prov. Sulawesi Tengah,7271,Kota Palu,2007,30800,9.73,1.6,0.4,185191
72,Prov. Sulawesi Tengah,7271,Kota Palu,2008,32600,10.1,2.08,0.64,206207
72,Prov. Sulawesi Tengah,7271,Kota Palu,2009,30100,9.19,1.6,0.44,266407
72,Prov. Sulawesi Tengah,7271,Kota Palu,2010,33500,9.98,1.81,0.47,292025
73,Prov. Sulawesi Selatan,7301,Kab. Kepulauan Selayar,2007,23800,20.45,2.45,0.42,152648
73,Prov. Sulawesi Selatan,7301,Kab. Kepulauan Selayar,2008,22100,18.49,4.91,1.65,158040
73,Prov. Sulawesi Selatan,7301,Kab. Kepulauan Selayar,2009,19800,16.41,2.95,0.83,180355
73,Prov. Sulawesi Selatan,7301,Kab. Kepulauan Selayar,2010,18300,14.98,2.47,0.63,203726
73,Prov. Sulawesi Selatan,7302,Kab. Bulukumba,2007,52300,13.56,2,0.42,121137
73,Prov. Sulawesi Selatan,7302,Kab. Bulukumba,2008,47700,12.26,3.69,1.23,146960
73,Prov. Sulawesi Selatan,7302,Kab. Bulukumba,2009,41100,10.5,1.45,0.35,177859
73,Prov. Sulawesi Selatan,7302,Kab. Bulukumba,2010,35600,9.02,1.32,0.37,200907
73,Prov. Sulawesi Selatan,7303,Kab. Bantaeng,2007,20700,12.12,1.88,0.46,90258
73,Prov. Sulawesi Selatan,7303,Kab. Bantaeng,2008,18800,10.94,3.65,1.29,119072
73,Prov. Sulawesi Selatan,7303,Kab. Bantaeng,2009,17200,9.96,1.64,0.44,142972
73,Prov. Sulawesi Selatan,7303,Kab. Bantaeng,2010,18100,10.24,1.73,0.48,161499
73,Prov. Sulawesi Selatan,7304,Kab. Jeneponto,2007,81100,24.55,3.63,0.81,137626
73,Prov. Sulawesi Selatan,7304,Kab. Jeneponto,2008,74300,22.48,5.31,1.59,150069
73,Prov. Sulawesi Selatan,7304,Kab. Jeneponto,2009,68200,20.58,3.42,0.92,188731
73,Prov. Sulawesi Selatan,7304,Kab. Jeneponto,2010,65400,19.09,2.93,0.74,213188
73,Prov. Sulawesi Selatan,7305,Kab. Takalar,2007,34700,13.8,1.87,0.43,144065
73,Prov. Sulawesi Selatan,7305,Kab. Takalar,2008,32200,12.68,3.14,0.91,163645
73,Prov. Sulawesi Selatan,7305,Kab. Takalar,2009,28300,11.06,1.33,0.27,179994
73,Prov. Sulawesi Selatan,7305,Kab. Takalar,2010,30100,11.16,1.65,0.38,203319
73,Prov. Sulawesi Selatan,7306,Kab. Gowa,2007,83900,14.13,1.89,0.44,131123
73,Prov. Sulawesi Selatan,7306,Kab. Gowa,2008,77200,12.79,3.36,1.01,162063
73,Prov. Sulawesi Selatan,7306,Kab. Gowa,2009,67000,10.93,1.76,0.43,195452
73,Prov. Sulawesi Selatan,7306,Kab. Gowa,2010,62100,9.49,1.24,0.33,220780
73,Prov. Sulawesi Selatan,7307,Kab. Sinjai,2007,30800,13.87,1.97,0.44,106827
73,Prov. Sulawesi Selatan,7307,Kab. Sinjai,2008,28600,12.73,4.57,1.76,133706
73,Prov. Sulawesi Selatan,7307,Kab. Sinjai,2009,25800,11.37,1.56,0.37,169415
73,Prov. Sulawesi Selatan,7307,Kab. Sinjai,2010,24500,10.68,1.35,0.28,189004
73,Prov. Sulawesi Selatan,7308,Kab. Maros,2007,59900,20.08,3.6,0.97,151717
73,Prov. Sulawesi Selatan,7308,Kab. Maros,2008,56000,18.55,5.48,1.75,173632
73,Prov. Sulawesi Selatan,7308,Kab. Maros,2009,49800,16.35,2.81,0.69,212544
73,Prov. Sulawesi Selatan,7308,Kab. Maros,2010,46600,14.62,2.36,0.57,237119
73,Prov. Sulawesi Selatan,7309,Kab. Pangkajene Dan Kepulauan,2007,69300,23.93,5.47,1.65,156835
73,Prov. Sulawesi Selatan,7309,Kab. Pangkajene Dan Kepulauan,2008,62800,21.36,6.74,2.26,173668
73,Prov. Sulawesi Selatan,7309,Kab. Pangkajene Dan Kepulauan,2009,57400,19.35,3.03,0.87,185923
73,Prov. Sulawesi Selatan,7309,Kab. Pangkajene Dan Kepulauan,2010,59000,19.26,2.9,0.68,207420
73,Prov. Sulawesi Selatan,7310,Kab. Barru,2007,23400,14.73,2.12,0.48,148023
73,Prov. Sulawesi Selatan,7310,Kab. Barru,2008,21700,13.49,3.27,0.98,161450
73,Prov. Sulawesi Selatan,7310,Kab. Barru,2009,18500,11.43,1.86,0.5,194138
73,Prov. Sulawesi Selatan,7310,Kab. Barru,2010,17700,10.68,1.43,0.31,216585
73,Prov. Sulawesi Selatan,7311,Kab. Bone,2007,131600,18.84,2.71,0.66,127752
73,Prov. Sulawesi Selatan,7311,Kab. Bone,2008,121900,17.35,4.84,1.57,149108
73,Prov. Sulawesi Selatan,7311,Kab. Bone,2009,107300,15.19,2.31,0.61,167601
73,Prov. Sulawesi Selatan,7311,Kab. Bone,2010,101100,14.08,2.62,0.8,189320
73,Prov. Sulawesi Selatan,7312,Kab. Soppeng,2007,12400,5.45,0.83,0.19,123988
73,Prov. Sulawesi Selatan,7312,Kab. Soppeng,2008,25600,11.22,1.3,0.31,149012
73,Prov. Sulawesi Selatan,7312,Kab. Soppeng,2009,22800,9.95,1.39,0.32,170178
73,Prov. Sulawesi Selatan,7312,Kab. Soppeng,2010,23300,10.41,1.65,0.4,180352
73,Prov. Sulawesi Selatan,7313,Kab. Wajo,2007,42600,11.36,2,0.49,154522
73,Prov. Sulawesi Selatan,7313,Kab. Wajo,2008,38300,10.16,2.51,0.71,165120
73,Prov. Sulawesi Selatan,7313,Kab. Wajo,2009,33800,8.93,1.12,0.23,196543
73,Prov. Sulawesi Selatan,7313,Kab. Wajo,2010,34500,8.96,1.52,0.43,208293
73,Prov. Sulawesi Selatan,7314,Kab. Sidenreng Rappang,2007,19900,8.05,0.7,0.11,141588
73,Prov. Sulawesi Selatan,7314,Kab. Sidenreng Rappang,2008,19100,7.64,1.75,0.48,155743
73,Prov. Sulawesi Selatan,7314,Kab. Sidenreng Rappang,2009,16900,6.73,0.84,0.24,185330
73,Prov. Sulawesi Selatan,7314,Kab. Sidenreng Rappang,2010,19000,6.99,1.08,0.23,196410
73,Prov. Sulawesi Selatan,7315,Kab. Pinrang,2007,35800,10.44,0.85,0.13,117099
73,Prov. Sulawesi Selatan,7315,Kab. Pinrang,2008,33300,9.65,3.29,1.26,145880
73,Prov. Sulawesi Selatan,7315,Kab. Pinrang,2009,30300,8.7,1.36,0.31,176376
73,Prov. Sulawesi Selatan,7315,Kab. Pinrang,2010,31700,9.01,1.36,0.37,186920
73,Prov. Sulawesi Selatan,7316,Kab. Enrekang,2007,41900,22.79,3.59,0.86,137249
73,Prov. Sulawesi Selatan,7316,Kab. Enrekang,2008,38400,20.51,4.99,1.49,153691
73,Prov. Sulawesi Selatan,7316,Kab. Enrekang,2009,34200,18.1,3.42,0.97,190151
73,Prov. Sulawesi Selatan,7316,Kab. Enrekang,2010,32100,16.84,2.5,0.57,204861
73,Prov. Sulawesi Selatan,7317,Kab. Luwu,2007,67800,21.24,3.25,0.79,152443
73,Prov. Sulawesi Selatan,7317,Kab. Luwu,2008,62800,19.44,4.77,1.33,159560
73,Prov. Sulawesi Selatan,7317,Kab. Luwu,2009,55300,16.96,3.62,1.32,184095
73,Prov. Sulawesi Selatan,7317,Kab. Luwu,2010,51500,15.43,2.36,0.62,198336
73,Prov. Sulawesi Selatan,7318,Kab. Tana Toraja,2007,89800,19.91,3.27,0.84,113876
73,Prov. Sulawesi Selatan,7318,Kab. Tana Toraja,2008,85300,18.57,4.81,1.44,136634
73,Prov. Sulawesi Selatan,7318,Kab. Tana Toraja,2009,75200,16.14,2.46,0.61,172445
73,Prov. Sulawesi Selatan,7318,Kab. Tana Toraja,2010,32500,14.61,3.38,1.35,185785
73,Prov. Sulawesi Selatan,7322,Kab. Luwu Utara,2007,42600,14.03,2,0.49,147862
73,Prov. Sulawesi Selatan,7322,Kab. Luwu Utara,2008,57500,18.38,3.27,0.92,160517
73,Prov. Sulawesi Selatan,7322,Kab. Luwu Utara,2009,52500,16.4,2.65,0.75,192085
73,Prov. Sulawesi Selatan,7322,Kab. Luwu Utara,2010,46800,16.24,2.9,0.75,206944
73,Prov. Sulawesi Selatan,7325,Kab. Luwu Timur,2007,22900,10.21,1.72,0.42,148230
73,Prov. Sulawesi Selatan,7325,Kab. Luwu Timur,2008,25300,10.98,2.32,0.66,158892
73,Prov. Sulawesi Selatan,7325,Kab. Luwu Timur,2009,21000,8.91,1.77,0.49,184242
73,Prov. Sulawesi Selatan,7325,Kab. Luwu Timur,2010,22400,9.18,1.28,0.32,198494
73,Prov. Sulawesi Selatan,7326,Kab. Toraja Utara,2010,41100,19.08,3.66,0.9,249111
73,Prov. Sulawesi Selatan,7371,Kota Makassar,2007,69900,5.66,0.95,0.28,131584
73,Prov. Sulawesi Selatan,7371,Kota Makassar,2008,66900,5.36,1,0.25,177064
73,Prov. Sulawesi Selatan,7371,Kota Makassar,2009,69700,5.52,0.96,0.25,209582
73,Prov. Sulawesi Selatan,7371,Kota Makassar,2010,78700,5.86,1.03,0.32,233815
73,Prov. Sulawesi Selatan,7372,Kota Parepare,2007,8800,7.65,1.14,0.31,118039
73,Prov. Sulawesi Selatan,7372,Kota Parepare,2008,8300,7.1,1.99,0.69,154868
73,Prov. Sulawesi Selatan,7372,Kota Parepare,2009,7700,6.52,0.84,0.17,188525
73,Prov. Sulawesi Selatan,7372,Kota Parepare,2010,8500,6.53,0.75,0.16,199796
73,Prov. Sulawesi Selatan,7373,Kota Palopo,2007,17400,12.71,1.52,0.28,135096
73,Prov. Sulawesi Selatan,7373,Kota Palopo,2008,18200,12.83,4,1.56,154518
73,Prov. Sulawesi Selatan,7373,Kota Palopo,2009,17300,11.85,1.97,0.5,185464
73,Prov. Sulawesi Selatan,7373,Kota Palopo,2010,16800,11.28,1.64,0.42,199811
74,Prov. Sulawesi Tenggara,7401,Kab. Buton,2007,67700,22.94,3.53,0.81,118898
74,Prov. Sulawesi Tenggara,7401,Kab. Buton,2008,69700,22.93,6.1,2.1,150109
74,Prov. Sulawesi Tenggara,7401,Kab. Buton,2009,62600,20.16,3.61,0.99,165198
74,Prov. Sulawesi Tenggara,7401,Kab. Buton,2010,45900,17.95,2.75,0.65,176346
74,Prov. Sulawesi Tenggara,7402,Kab. Muna,2007,66700,25.35,4,0.96,155351
74,Prov. Sulawesi Tenggara,7402,Kab. Muna,2008,59900,22.42,5.67,1.62,179090
74,Prov. Sulawesi Tenggara,7402,Kab. Muna,2009,54200,20.02,3.13,0.78,217599
74,Prov. Sulawesi Tenggara,7402,Kab. Muna,2010,46600,17.35,2.58,0.56,232284
74,Prov. Sulawesi Tenggara,7403,Kab. Konawe,2007,61100,24.63,3.94,0.93,157390
74,Prov. Sulawesi Tenggara,7403,Kab. Konawe,2008,55700,22.4,4.65,1.22,167403
74,Prov. Sulawesi Tenggara,7403,Kab. Konawe,2009,50800,19.97,3.08,0.73,203631
74,Prov. Sulawesi Tenggara,7403,Kab. Konawe,2010,42300,17.45,3.43,1.05,217373
74,Prov. Sulawesi Tenggara,7404,Kab. Kolaka,2007,75600,25.35,3.54,0.75,191722
74,Prov. Sulawesi Tenggara,7404,Kab. Kolaka,2008,68700,22.46,7.02,2.3,194030
74,Prov. Sulawesi Tenggara,7404,Kab. Kolaka,2009,64100,20.46,2.83,0.63,228060
74,Prov. Sulawesi Tenggara,7404,Kab. Kolaka,2010,59800,18.9,2.55,0.53,243351
74,Prov. Sulawesi Tenggara,7405,Kab. Konawe Selatan,2007,47100,18.31,2.82,0.66,104637
74,Prov. Sulawesi Tenggara,7405,Kab. Konawe Selatan,2008,43700,16.74,4.57,1.49,130089
74,Prov. Sulawesi Tenggara,7405,Kab. Konawe Selatan,2009,40400,15.17,2.15,0.5,151038
74,Prov. Sulawesi Tenggara,7405,Kab. Konawe Selatan,2010,35800,13.49,2.11,0.58,161231
74,Prov. Sulawesi Tenggara,7406,Kab. Bombana,2007,23600,20.51,3.23,0.8,163488
74,Prov. Sulawesi Tenggara,7406,Kab. Bombana,2008,21800,18.25,3.74,0.91,171860
74,Prov. Sulawesi Tenggara,7406,Kab. Bombana,2009,20200,16.63,2.55,0.59,196935
74,Prov. Sulawesi Tenggara,7406,Kab. Bombana,2010,22000,15.7,2.41,0.62,210225
74,Prov. Sulawesi Tenggara,7407,Kab. Wakatobi,2007,26000,24.51,3.67,0.89,125417
74,Prov. Sulawesi Tenggara,7407,Kab. Wakatobi,2008,24900,22.53,5.5,1.73,151202
74,Prov. Sulawesi Tenggara,7407,Kab. Wakatobi,2009,23000,20.42,3.76,1.14,179390
74,Prov. Sulawesi Tenggara,7407,Kab. Wakatobi,2010,17200,18.49,3.21,0.96,191496
74,Prov. Sulawesi Tenggara,7408,Kab. Kolaka Utara,2007,26800,26.29,4.84,1.35,198691
74,Prov. Sulawesi Tenggara,7408,Kab. Kolaka Utara,2008,29300,24.08,9.74,4.1,212357
74,Prov. Sulawesi Tenggara,7408,Kab. Kolaka Utara,2009,28400,21.88,2.21,0.4,269339
74,Prov. Sulawesi Tenggara,7408,Kab. Kolaka Utara,2010,24500,20.04,2.34,0.43,287515
74,Prov. Sulawesi Tenggara,7409,Kab. Buton Utara,2007,13200,25.09,4.37,1.07,159777
74,Prov. Sulawesi Tenggara,7409,Kab. Buton Utara,2008,12100,22.86,4.4,1.16,162080
74,Prov. Sulawesi Tenggara,7409,Kab. Buton Utara,2009,11000,20.58,3.03,0.69,209000
74,Prov. Sulawesi Tenggara,7409,Kab. Buton Utara,2010,10300,18.78,2.65,0.58,223104
74,Prov. Sulawesi Tenggara,7410,Kab. Konawe Utara,2007,7500,18.15,2.66,0.64,139639
74,Prov. Sulawesi Tenggara,7410,Kab. Konawe Utara,2008,8200,16.5,2.88,0.64,151129
74,Prov. Sulawesi Tenggara,7410,Kab. Konawe Utara,2009,7700,15.19,1.98,0.42,172276
74,Prov. Sulawesi Tenggara,7410,Kab. Konawe Utara,2010,7100,13.69,2.12,0.53,183902
74,Prov. Sulawesi Tenggara,7471,Kota Kendari,2007,27500,10.15,2.13,0.66,178760
74,Prov. Sulawesi Tenggara,7471,Kota Kendari,2008,23600,8.53,1.83,0.48,178943
74,Prov. Sulawesi Tenggara,7471,Kota Kendari,2009,22400,7.88,1.17,0.3,211670
74,Prov. Sulawesi Tenggara,7471,Kota Kendari,2010,23300,8.02,1.91,0.84,225955
74,Prov. Sulawesi Tenggara,7472,Kota Baubau,2007,22600,17.08,2.94,0.75,167668
74,Prov. Sulawesi Tenggara,7472,Kota Baubau,2008,19600,14.13,2.94,0.74,173833
74,Prov. Sulawesi Tenggara,7472,Kota Baubau,2009,18200,12.72,2.22,0.56,217430
74,Prov. Sulawesi Tenggara,7472,Kota Baubau,2010,16600,12.06,2.33,0.62,232103
75,Prov. Gorontalo,7501,Kab. Boalemo,2007,32700,29.21,4.58,1.06,133508
75,Prov. Gorontalo,7501,Kab. Boalemo,2008,27200,23.17,4.54,1.15,154672
75,Prov. Gorontalo,7501,Kab. Boalemo,2009,24400,20.74,3.53,0.87,200692
75,Prov. Gorontalo,7501,Kab. Boalemo,2010,25800,19.82,3.49,0.93,212873
75,Prov. Gorontalo,7502,Kab. Gorontalo,2007,100500,32.07,7.18,2.32,151432
75,Prov. Gorontalo,7502,Kab. Gorontalo,2008,75200,24.1,3.68,0.77,166222
75,Prov. Gorontalo,7502,Kab. Gorontalo,2009,66900,21.48,3.82,0.97,212815
75,Prov. Gorontalo,7502,Kab. Gorontalo,2010,67100,18.87,2.85,0.64,225732
